frame,timestamp,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_valid,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_valid,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_valid,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_valid,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_valid,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_valid,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_valid,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_valid,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_valid,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_valid,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_valid,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_valid,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_valid,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_valid,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_valid,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_valid,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_valid,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_valid,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_valid,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_valid,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_valid,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_valid,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_valid,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_valid,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_valid,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_valid,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_valid,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_valid,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_valid,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_valid,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_valid,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_valid,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_valid
10,1767311155.4890723,-230.2965959259396,-49.76083271424351,434.044053783415,1,-226.20034244784728,-52.2759813925455,422.21376460774616,1,-223.67046139455144,-52.155083545578485,419.96839628913705,1,-221.1697499296465,-52.040500664334516,417.97930413114454,1,-231.88532731436288,-52.51081927418766,427.9638570830685,1,-233.60531558063423,-52.57745188162172,430.3177314679365,1,-235.46541844074295,-52.658512041329985,432.9338745735295,1,-216.40903323063412,-50.523657469740385,420.34059370135185,1,-238.99210818446014,-51.70480967477811,446.8707960590941,1,-226.82475093219563,-46.38766747388279,441.96656082136445,1,-234.5400942563948,-46.75883602155204,450.57709770535917,1,-198.5913317403331,-29.201892993051384,450.6801980225157,1,-273.64607082787836,-32.40350541416383,565.3627202264834,1,-168.19094405917042,-11.772547919450389,410.5257679858317,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-211.52154052230014,56.081435648016125,529.30528231465,1,-263.6760967642332,68.03056433000933,631.6090782852817,1,-201.27526239658937,91.76641010512168,434.9714762187549,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
11,1767311155.5849092,-229.73713265132562,-49.08918763066534,433.74240132120394,1,-225.8499148345955,-51.705217913303215,422.09473192564406,1,-223.46143988386427,-51.632117986863086,419.9694099177591,1,-221.1286078538509,-51.56143112611739,418.1461310486014,1,-232.175927144843,-51.958863955480126,428.9410962546672,1,-234.0777441692906,-52.018444079979545,431.61943188274347,1,-236.1883625598418,-52.10415218990304,434.64362939445164,1,-217.41213635296543,-50.327222304284504,421.9684025319954,1,-240.1159203544143,-51.2293002166383,448.2117044603539,1,-225.90019609108015,-45.77434661910492,440.60121772816126,1,-234.87916881150966,-46.20810849875503,451.8236344840685,1,-199.54811936379247,-28.618219651363002,452.6880723057184,1,-273.3194285569511,-32.366943955501924,566.9199100631361,1,-169.38151121433106,-8.976686163646127,418.1124497815199,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-213.0277976368289,55.76720310457673,531.2321793022336,1,-265.5328157174748,67.81204003333639,635.237042802974,1,-202.43742883674489,90.47490353707474,438.17003966193823,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
12,1767311155.698278,-225.6950768112812,-48.730281579637676,427.99738471660675,1,-221.82381154684856,-51.36364270989793,416.26105898207527,1,-219.47621114125315,-51.293175962013805,414.13659130129633,1,-217.35122365823173,-51.23661754035328,412.4136283389951,1,-228.10988989583797,-51.653492849975976,423.259037544189,1,-229.96634551104074,-51.71777091613875,425.8404275624797,1,-232.03565397402787,-51.81821395362874,428.8498088381438,1,-213.5817537419462,-50.074127296264315,415.42224806628093,1,-235.0069841999186,-50.927983338415046,440.21941670438696,1,-221.0217708325292,-45.3298399469868,432.7937562162254,1,-230.35950679236475,-45.850289988136666,444.60980744246444,1,-192.90784814895065,-28.148525158082602,439.6093266060845,1,-264.27204089345634,-31.865543055255998,548.0641604805397,1,-163.85514627049295,-5.589152726075001,407.62482579884795,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-206.64513771683642,55.5462960894659,516.0487841031152,1,-258.8465435864582,67.01529068792347,620.3373617577989,1,-203.37691687008876,90.69222279723678,438.84600531700784,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
13,1767311155.800775,-216.55726826001023,-48.00495504928982,415.4208272418761,1,-212.83610084164812,-50.610188703710634,404.3044770547416,1,-210.63962602014556,-50.53799087949548,402.34547598608697,1,-208.71522816519752,-50.48871073058413,400.876382512157,1,-218.8922379954831,-50.91966649092169,411.2727320802671,1,-220.62770816401041,-50.98914347768613,413.82460396359886,1,-222.53476736631066,-51.08599536209047,416.762896849708,1,-204.36595748805638,-49.26515269326708,402.7835041255601,1,-224.93658733837344,-50.172820552983836,427.40254263262136,1,-211.8817274557195,-44.57575253179844,419.6039320878436,1,-220.29755005897832,-45.09949274806162,430.4400144076777,1,-182.97942375982296,-26.843900288523344,422.71957201395816,1,-250.16979834954344,-31.10558397593329,525.6130168548425,1,-156.44636419427277,-4.3273196259187445,394.5282910352058,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-198.39297195464306,54.466162393055086,496.714523699914,1,-246.362522637094,63.79914430265272,592.9492149823241,1,-201.87573585309553,89.54538180340619,434.87804875097936,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
14,1767311155.8952217,-212.33776203350385,-47.49674340124127,410.279111185829,1,-208.79677597054922,-50.06811601724152,399.10832450018336,1,-206.73526557211596,-49.98516694798464,396.9812744709029,1,-204.87307443933545,-49.932164110122145,395.184037842453,1,-214.64474695196728,-50.41718539421598,406.4234387531424,1,-216.02156443869984,-50.47752434460433,408.47036884035526,1,-217.73253163934297,-50.58032519550635,411.15338267898,1,-200.93118751354308,-48.702315799517045,396.2604633717191,1,-219.98299580974947,-49.62160291533027,420.90578718480197,1,-207.57671503118138,-44.09499637178749,413.4534855391326,1,-215.85431809911208,-44.60711382217386,424.9598601579312,1,-179.0690520526684,-26.249854722958826,413.48512252651994,1,-242.95210321688484,-30.66955780842106,512.1276432265995,1,-154.5921339413005,-2.666929855667699,389.4327410974969,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-197.62621710406728,53.44363598468394,493.15120686978787,1,-243.71341551535605,61.60729654985313,585.2914521555219,1,-200.52666223983726,89.25140173245069,430.72003777432354,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
15,1767311155.986504,-211.18853671013272,-47.21872513645005,409.367661874349,1,-208.11340021820922,-49.81995713916477,398.83703783565306,1,-205.92709638539424,-49.722327944230166,396.47462781475184,1,-203.87592449958277,-49.655825362920396,394.38196773516376,1,-213.6608234047932,-50.13782861897451,405.6544331834714,1,-215.35650694545672,-50.206913075233075,408.2236501624931,1,-217.36071266373267,-50.305839758099665,411.4429872443235,1,-199.82436768783163,-48.44716088215968,395.62357211934534,1,-219.58552072369343,-49.33118270247696,421.66620115741176,1,-206.4167067729905,-43.83516831031279,412.41202103765625,1,-214.52116226996682,-44.3422724712843,423.59548142345307,1,-177.80269979467454,-25.941440252473654,412.7708034949184,1,-241.55610514603106,-30.742583005920853,513.5868457126857,1,-155.52268631379394,-0.4293789812855928,395.63369590739455,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-195.9750817705126,53.38545051925237,491.67911375104836,1,-242.09742512758748,61.06900277344019,586.0809909472462,1,-198.4350139392688,89.6592662123524,430.37756538877466,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
16,1767311156.0981205,-213.00036486827867,-47.34890545126369,412.7924028978685,1,-209.66459052554498,-49.96249243572954,401.8307369629216,1,-207.49425126659457,-49.86221350493321,399.7121818004951,1,-205.37563336605064,-49.77755869719722,397.61010064989205,1,-215.0746003733751,-50.21915609356042,408.0559863602709,1,-216.98115770742237,-50.27890358574378,410.80485253991566,1,-218.8075734042505,-50.33225708745334,413.6369869893404,1,-201.29072037505819,-48.468128946500684,398.46223502091743,1,-221.07258501608717,-49.199415842953684,422.9941538665876,1,-208.7327261739427,-43.949582720872755,416.7739848041283,1,-216.33073299991798,-44.40429789818561,426.92633018612094,1,-181.14840477417943,-25.979976826515383,417.09473249958353,1,-244.41040867164045,-30.808227669011693,516.5044697969741,1,-160.05194753419363,-0.01083732167472018,402.18099164252857,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-197.0338573337948,52.71384699443391,488.81972925210556,1,-243.73719574930695,59.444839607990545,584.847988535687,1,-199.02945996845915,89.56495495056762,428.84142541854897,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
17,1767311156.1989477,-215.64733694673504,-47.541091174471276,418.09104662007303,1,-212.2280830619157,-50.24093612505038,406.9137228760349,1,-210.09788877567027,-50.14666601807106,404.79846898949575,1,-208.02857594150154,-50.073054417741,402.8492767293329,1,-217.8169829178741,-50.44336362556359,413.46697471316236,1,-219.60482099926696,-50.46317830451805,416.0206144560237,1,-221.3831755857907,-50.46243069590494,418.8362174572218,1,-204.04697501983037,-48.67890675104836,403.8956149608497,1,-224.01964091475452,-49.260963036343504,428.3461583434233,1,-211.40904135611984,-44.113644672622016,422.1940200174212,1,-219.47818803952404,-44.51720308379433,432.9964659293885,1,-183.8989081181105,-25.944633986071306,420.7910450470259,1,-249.03412967030192,-30.420936531066054,520.6809032565302,1,-162.3537851048294,1.8946192282038514,407.5398856677697,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-199.86027143785125,53.21794020787025,493.0997538947021,1,-247.8458138294343,60.64560204916506,590.9592910904737,1,-199.502068693587,89.57917750969229,429.24619689614315,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
18,1767311156.2972448,-218.29629485806015,-47.65534977963631,421.29778841271207,1,-214.73642408864404,-50.45694185185903,410.2366507909567,1,-212.56376565070937,-50.38014913740348,408.13973238734513,1,-210.47383688898748,-50.308224140436096,405.9015522448632,1,-220.38730309283017,-50.56936258379076,417.20915402189723,1,-222.1652959080672,-50.58420146811038,420.79519491323606,1,-223.93866035788955,-50.548912379424394,424.66047193540624,1,-206.31927004974904,-48.854725338149784,405.93239002588825,1,-226.49294926547103,-49.37983140431686,433.5482243127228,1,-213.99969103879943,-44.20236177543654,423.8722739482972,1,-222.05845038366334,-44.56830464616253,435.9633183051933,1,-185.5587548179736,-25.950909613550714,426.27100869679305,1,-252.53470222671442,-29.86052575112002,530.0869262005866,1,-165.84121117967334,2.8027460497086794,428.73944579861507,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-201.37097304360466,53.85125240945308,498.44109501967193,1,-249.7340490075896,61.51020860219716,600.1818895342188,1,-199.86795255883374,89.23046896283361,430.6342157809088,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
19,1767311156.3890693,-226.05973155705584,-47.4982925186994,433.2030413662371,1,-222.41399846871525,-50.28995273166693,421.2062871809491,1,-220.0661798342008,-50.22897878541464,419.4980494600018,1,-217.79152543927307,-50.164893553452515,417.72886004518296,1,-228.4084272668601,-50.347055982679464,428.33675756572364,1,-230.51327175053962,-50.34699216133762,431.94581796613835,1,-232.53967770915702,-50.31088619412828,435.751745856296,1,-213.07043666337955,-48.78044453332183,420.417521235809,1,-235.2236134873716,-49.27492372550391,447.26579995069505,1,-221.59255509274192,-44.10947400218291,440.0106491198324,1,-230.08696064810107,-44.42656631657371,450.57853342359107,1,-190.77219311603324,-26.45330388917892,445.5879124072651,1,-264.34741142826437,-29.69161017984181,564.9174104085722,1,-174.90844250437638,3.889909189818107,446.82135507917263,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-205.47332034169577,54.644908143779794,520.3392610753044,1,-260.0689564419521,63.4016052922793,634.0315389207351,1,-203.26689758437428,89.62726185304413,434.66219592240896,1,-260.33955884185855,108.49781190290288,531.2936002374845,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
20,1767311156.5005422,-236.74355362717043,-48.368794667634276,453.42664325140396,1,-232.60159321015692,-51.24457918474172,440.47949128228413,1,-230.2274123127668,-51.20036960185877,438.8233338815703,1,-227.86825091449367,-51.13514421023795,437.24013896822,1,-238.71462016672666,-51.18777715319574,447.1841375562043,1,-241.12843823863562,-51.15245652272293,450.8113613121502,1,-243.25495520384683,-51.067362379104324,454.4310956718254,1,-223.35410961881075,-49.73118476976943,441.38032663497285,1,-246.41935887680654,-50.0382731676479,466.93207535300667,1,-232.9866960889916,-44.9395725126657,462.04828820427554,1,-241.6503376574751,-45.1366022347528,472.28423266647513,1,-202.4869617407606,-27.309075697341527,471.9853054021747,1,-282.1855684043579,-29.533203359966954,602.5971103133951,1,-183.97618940847227,4.407231480144154,472.59736635422416,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-213.8913237461099,56.33264719722571,541.8337240811669,1,-273.620719526257,67.01160198638797,663.3330239773995,1,-206.31845969102767,90.00759809283409,440.602834719882,1,-263.2669133184029,109.81715561528833,533.2931577084622,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
21,1767311156.594961,-247.54595493473676,-49.16332051287519,465.6996398065138,1,-242.6856175001743,-51.849883157683294,451.365650686519,1,-240.38582173588696,-51.83375385022523,449.7131746634644,1,-238.10928738893148,-51.82118674560952,448.031684525186,1,-248.99300950905786,-51.804542645478115,458.3989060701351,1,-251.3416797436155,-51.7769515914722,462.03024237869624,1,-253.3867590275935,-51.70882400623744,465.6468791031852,1,-234.38207953733277,-50.517601429282195,453.63213752388265,1,-256.4610621781315,-50.7096912102521,480.2265417048548,1,-243.89066024309025,-46.03805175798634,475.41965989800116,1,-253.70366791084567,-46.197339831666554,487.881575336835,1,-212.1609117856134,-28.823077395156375,486.34002955887075,1,-296.0984817242236,-29.680524950424132,627.5755467085421,1,-192.24470480540475,4.4976085322477815,495.3905188745079,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-220.97041373301528,57.0442932818913,555.867120232413,1,-283.2662486667399,69.8245434186953,683.3562287425601,1,-211.1436362608114,95.99824981933017,457.6513907868111,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
22,1767311156.6943748,-256.06253372501567,-49.716375956894844,468.3547884000277,1,-251.22868769817592,-52.35969158886223,454.9034820984903,1,-248.88661203396413,-52.42206439793472,453.029282162032,1,-246.55590462187632,-52.48370226904086,451.48098503679756,1,-257.2524397989195,-52.21481934340237,462.20874423955894,1,-259.2111157257704,-52.16747322646758,465.3816633639337,1,-261.39688847528873,-52.11418023087312,469.35117934555853,1,-242.87718499121368,-51.144025971531775,457.1815460530135,1,-264.62324104193186,-51.09567966222782,485.32989226503025,1,-252.17876521989473,-46.917656636277215,477.6742630910497,1,-261.64696761294636,-46.77995807598968,489.8941906868387,1,-219.41863444040095,-30.143999123139103,489.8700813894651,1,-305.13141214251993,-29.27241347745938,632.025122173301,1,-198.7774801288151,4.553188829237207,500.23484114482477,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-224.3232874938938,57.1055944566595,555.5739767829045,1,-286.6382827033782,71.41005564187027,679.8077874188411,1,-212.09780962983882,95.31743144814425,458.91038397380015,1,-270.8453870538173,113.09568180448002,545.8647540780416,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
23,1767311156.785828,-261.63298841572754,-50.951459947528264,475.87587379573233,1,-256.7471307396253,-53.627299042058105,461.30833865102244,1,-254.24245030713257,-53.792675246453705,459.0041323613012,1,-251.7168981136282,-53.94384526521789,457.058927540701,1,-263.3398873986142,-53.2883193022311,469.97361053835857,1,-265.6968846403255,-53.20144394470674,474.1316907072154,1,-268.4297571855536,-53.127687731842144,479.0857391260576,1,-247.77464890338155,-53.012780739185175,464.98486521463315,1,-272.50378930822376,-52.23322607910226,497.8941588209694,1,-257.35100292646126,-48.41030642180276,485.49837041754887,1,-267.2658949325721,-48.03975903869504,499.412960338467,1,-224.31716942643797,-32.407140143209794,503.4983600194425,1,-315.2020526810211,-29.581986043272217,658.949544032776,1,-202.04881679626806,3.6686862508496336,510.1230985346162,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-226.45509938542784,57.175238511839126,567.491686323284,1,-290.1190550855705,73.18899597140923,695.6491372777998,1,-211.3595716170713,94.30006251253477,456.74377575868954,1,-273.24079822221387,113.85663965778285,548.1708697873368,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
24,1767311156.9010174,-264.4767311673781,-51.13930556738329,477.0355114005821,1,-259.6158752600171,-53.74655636278332,462.15585983596264,1,-257.1324753964047,-53.926350941759395,459.8061785422375,1,-254.78953190365766,-54.088551135520646,458.06041015332653,1,-266.45266859779116,-53.37370334774255,471.1800452996577,1,-268.8008219378758,-53.275209006448705,475.34624344412197,1,-271.25292146332123,-53.18887120850023,479.98729143028896,1,-251.83020224837264,-53.33293213114093,467.5582414133305,1,-275.48549009232715,-52.32745648327164,499.310417292219,1,-260.60994919062614,-48.80651592868626,487.7405463215586,1,-270.9761671337308,-48.34621118911946,502.22371647582366,1,-228.68273096312856,-33.84954733561578,508.2925167135243,1,-319.94204998157255,-29.7037169175334,665.5574615943161,1,-205.25079144413527,1.849118719736735,509.0219151956888,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-229.72033550927432,56.59565855818744,574.1740636948684,1,-293.79911534340465,73.5778065625185,704.6262888645925,1,-212.44808793512962,93.83767572197215,456.9058736279488,1,-275.7121699493123,114.7508198023888,551.0806361368561,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
25,1767311156.9970062,-267.19834878312525,-51.08637355918839,479.79029370434654,1,-262.0787127754701,-53.65265111641981,464.32503074782267,1,-259.64519201316966,-53.85139624453612,462.06915285620573,1,-257.22800898964783,-54.039398499584976,460.20807255774156,1,-269.1508362562537,-53.25252950081358,473.5586013758183,1,-271.60248578971925,-53.153242563631096,477.818976477099,1,-273.7850173069443,-53.068800537988395,482.02757807924013,1,-254.41266812736055,-53.42860183585283,470.1755836050923,1,-277.80659371295434,-52.234819339123206,501.0534691548379,1,-263.4411541130102,-48.89643099357454,491.30021918693643,1,-274.1028694552506,-48.39088572492123,506.1933378770828,1,-230.61909536265205,-34.34317506849276,511.64287173981756,1,-323.62100445442536,-29.89272046103836,676.1366806937134,1,-206.20572099505955,-1.9251430342597868,506.67299545537605,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-232.55075677015748,56.82116856424145,583.9595132865846,1,-297.6719780952609,75.62677025501627,716.516107959217,1,-215.20021653991802,93.9748645871637,461.79583529845263,1,-276.3816417325607,115.23865891583344,549.7323402495981,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
26,1767311157.0910068,-272.3341397150523,-51.46778363311422,491.4032399185194,1,-266.0310101729547,-54.099432176818,472.27241124653966,1,-263.54964220888064,-54.330712969188184,469.9915382847198,1,-261.3287418237696,-54.544416719931945,468.21476594132076,1,-273.0268875273804,-53.667206680302805,481.7450952199386,1,-275.5534207063991,-53.59309578926501,486.0945137267425,1,-277.5912160752773,-53.528580968033,490.2556695207726,1,-258.65471538245794,-54.05710303146249,477.70172427831454,1,-281.8973520162666,-52.78516920865977,509.6471328964992,1,-267.6818341352929,-49.36345787314323,502.41869266058563,1,-279.65144973221726,-48.862260017808296,519.8564305039725,1,-232.15652546842045,-35.0052007984457,516.4257273471345,1,-329.75989320638547,-30.13276560048098,690.1695417052582,1,-201.39609546176604,-6.768976118955618,494.47240321926904,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-236.77077593003506,57.96662120209416,600.0187785589169,1,-304.8720777750105,78.45435890522837,739.2780308347211,1,-223.5458015428839,94.30192740831106,478.8498502578743,1,-276.3500296026433,114.47390401369637,548.7734324884132,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
27,1767311157.191015,-270.8201043119426,-51.60247390513895,490.35569900674534,1,-264.9605774132519,-54.35709922919469,471.6731310028304,1,-262.4890420091102,-54.593628211574014,469.3817731566981,1,-260.17989687033264,-54.82343443050402,467.6193151597467,1,-271.8743423700271,-53.901302432066586,480.8945501281561,1,-274.40780275884754,-53.82700367247881,485.1200075682527,1,-276.79818211549184,-53.76149244252521,489.465797174116,1,-255.78151179359742,-54.332093300908944,474.7614082224118,1,-280.2243222464797,-53.000100018653384,507.3690170448557,1,-266.69687524282773,-49.31332978763024,502.0042153260544,1,-276.9412422428857,-48.784572384470536,516.772897437223,1,-229.37140460580258,-34.89252011978836,510.2004663772898,1,-326.1621477497916,-30.013608811960616,681.9838714024037,1,-197.6801905736471,-9.709649669885396,484.78953320895704,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-238.76633021273273,59.484739932713865,607.6895546676906,1,-307.5266300137143,80.27337579805902,746.6498632823702,1,-231.48419577942548,97.60259975681925,511.3223823945842,1,-275.1927452228391,113.97748723213253,551.208407957479,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
